race_id,horse_number,age,dhweight,disRoc,enterTimes,preOOF,pre2OOF,surface,weather,course,jEps,runningStyle,preLastPhase,distance,sex,popularity,odds,weight,eps,jwinper,owinper,twinper,winRun,order_of_finish
1437,8,3.0,0.0,-0.0725806451612903,5.0,10.0,9.0,ダ,晴,右,115,-5.75,36.7,1150,牝,10,134.6,452,0.0,0.08,0.08,0.08,0.0,9
1437,9,3.0,0.0,,0.0,,,ダ,晴,右,115,NaN,,1150,牡,3,6.1,560,,0.08,0.08,0.08,,13
1437,10,3.0,-10.0,-0.1375,3.0,10.0,2.0,ダ,晴,右,115,3.5,35.1,1150,牝,2,5.3,484,66.6666666666667,0.08,0.08,0.08,0.0,1
1437,11,3.0,-4.0,-0.0212765957446809,4.0,13.0,13.0,ダ,晴,右,115,0.375,37.0,1150,牡,14,221.7,448,0.0,0.08,0.08,0.08,0.0,15
1437,12,3.0,4.0,-0.115384615384615,5.0,11.0,3.0,ダ,晴,右,115,2.375,37.1,1150,牡,8,16.7,514,26.0,0.08,0.08,0.08,0.0,5
1437,13,3.0,-4.0,-0.0142857142857143,3.0,15.0,22,ダ,晴,右,115,-7.0,37.7,1150,セ,13,200.9,460,0.0,0.08,0.08,0.08,0.0,14
1437,14,3.0,14.0,-0.0416666666666667,1.0,14.0,,ダ,晴,右,115,-11.0,41.4,1150,牡,11,173.4,458,0.0,0.08,0.08,0.08,0.0,11
1437,15,3.0,0.0,-0.148148148148148,5.0,9.0,8.0,ダ,晴,右,115,0.0,38.3,1150,牝,12,181.7,456,0.0,0.08,0.08,0.08,0.0,8
1437,16,3.0,-4.0,-0.178571428571429,9.0,8.0,3.0,ダ,晴,右,115,-1.0,38.6,1150,牝,5,7.2,448,72.3333333333333,0.08,0.08,0.08,0.0,3
1438,1,3.0,6.0,-0.0181818181818181,6.0,5.0,14.0,芝,小雨,右,132,2.71666666666667,35.1,1800,牡,6,31.3,508,329.45,0.07,0.07,0.07,0.166666666666667,5
1438,2,3.0,0.0,-0.0526315789473684,4.0,5.0,3.0,芝,小雨,右,132,1.91666666666667,35.5,1800,牡,1,2.5,498,536.55,0.07,0.07,0.07,0.25,1
1438,3,3.0,-6.0,-0.1,2.0,3.0,1.0,芝,小雨,右,132,1.875,35.2,1800,牡,4,18.2,438,601.15,0.07,0.07,0.07,0.5,4
1438,4,3.0,-6.0,-0.0769230769230769,4.0,9.0,5.0,芝,小雨,右,132,0.666666666666667,36.1,1800,牡,7,78.1,472,180.25,0.07,0.07,0.07,0.25,7
1438,5,3.0,2.0,-0.1,2.0,3.0,1.0,芝,小雨,右,132,4.25,35.2,1800,牡,2,2.5,478,476.75,0.07,0.07,0.07,0.5,3
1438,6,3.0,-6.0,0.0384615384615385,3.0,4.0,6.0,芝,小雨,右,132,5.0,34.7,1800,牡,3,3.0,426,600.0,0.07,0.07,0.07,0.333333333333333,2
1438,7,3.0,0.0,0.0,4.0,4.0,4.0,芝,小雨,右,132,4.27083333333333,35.5,1800,牝,5,28.7,436,230.0,0.07,0.07,0.07,0.25,6
1439,1,3.0,-2.0,-0.294117647058824,6.0,1.0,10.0,ダ,曇,右,129,0.875,37.0,1200,牡,10,20.5,494,126.666666666667,0.07,0.07,0.07,0.166666666666667,5
1439,2,5.0,-2.0,0.0169491525423729,10.0,10.0,2.0,ダ,曇,右,129,-1.5,37.3,1200,セ,13,50.5,478,132.64,0.07,0.07,0.07,0.0,13
1439,3,4.0,-6.0,-0.253333333333333,14.0,4.0,7.0,ダ,曇,右,129,-2.51785714285714,37.2,1200,牡,5,8.4,514,189.757142857143,0.07,0.07,0.07,0.0714285714285714,7
1439,4,4.0,2.0,-0.00689655172413787,12.0,3.0,15.0,ダ,曇,右,129,5.45454545454545,35.9,1200,牝,4,7.0,464,169.666666666667,0.07,0.07,0.07,0.0833333333333333,14
1439,5,7.0,-4.0,-0.027027027027027,6.0,13.0,3.0,ダ,曇,右,129,-0.9,38.5,1200,牡,12,40.6,454,65.0,0.07,0.07,0.07,0.0,9
1439,6,4.0,-4.0,-0.267399267399267,5.0,14.0,8.0,ダ,曇,右,129,-2.5,14.0,1200,セ,15,131.2,464,0.0,0.07,0.07,0.07,0.0,12
1439,7,3.0,-4.0,-0.027027027027027,6.0,2.0,12.0,ダ,曇,右,129,-1.91666666666667,36.3,1200,牡,3,6.4,450,360.0,0.07,0.07,0.07,0.333333333333333,2
1439,8,8.0,0.0,0.00465116279069776,9.0,4.0,6.0,ダ,曇,右,129,6.125,36.0,1200,牡,8,18.2,530,175.055555555556,0.07,0.07,0.07,0.0,8
1439,9,6.0,14.0,0.0188679245283018,9.0,7.0,14.0,ダ,曇,右,129,-1.21428571428571,35.9,1200,牝,16,215.4,486,117.777777777778,0.07,0.07,0.07,0.111111111111111,11
1439,10,4.0,-4.0,0.0,9.0,1.0,12.0,ダ,曇,右,129,-0.0625,36.3,1200,牡,6,9.9,500,121.111111111111,0.07,0.07,0.07,0.111111111111111,15
1439,11,5.0,-2.0,0.0,7.0,14.0,2.0,ダ,曇,右,129,-0.857142857142857,36.8,1200,牡,9,18.4,478,127.142857142857,0.07,0.07,0.07,0.0,10
1439,12,5.0,0.0,-0.0526315789473685,9.0,6.0,11.0,ダ,曇,右,129,1.0,36.4,1200,牝,14,50.5,466,168.0,0.07,0.07,0.07,0.111111111111111,4
1439,13,3.0,0.0,-0.0943396226415094,12.0,7.0,1.0,ダ,曇,右,129,0.227272727272727,36.9,1200,牝,11,29.8,480,154.5,0.07,0.07,0.07,0.166666666666667,6
1439,14,3.0,-2.0,-0.0526315789473685,6.0,7.0,1.0,ダ,曇,右,129,-3.25,37.9,1200,牡,1,4.3,472,271.166666666667,0.07,0.07,0.07,0.333333333333333,3
1439,15,3.0,4.0,0.0285714285714285,6.0,3.0,2.0,ダ,曇,右,129,-3.0,37.5,1200,牝,2,5.9,456,311.733333333333,0.07,0.07,0.07,0.166666666666667,16
1439,16,4.0,-8.0,-0.0136986301369864,6.0,15.0,5.0,ダ,曇,右,129,0.25,37.7,1200,牡,7,14.5,492,286.666666666667,0.07,0.07,0.07,0.166666666666667,1
1440,1,3.0,6.0,0.0799999999999999,3.0,5.0,2.0,ダ,曇,左,223,0.0555555555555555,38.4,1800,牡,2,3.8,450,110.666666666667,0.08,0.08,0.08,0.0,2
1440,2,3.0,0.0,0.0227272727272727,10.0,9.0,2.0,ダ,曇,左,223,2.90625,37.8,1800,牡,4,8.6,472,76.0,0.08,0.08,0.08,0.0,4
1440,3,3.0,4.0,0.0588235294117647,1.0,13.0,,ダ,曇,左,223,2.0,39.4,1800,牡,15,367.5,528,0.0,0.08,0.08,0.08,0.0,12
1440,4,3.0,-2.0,0.023696682464455,12.0,11.0,16.0,ダ,曇,左,223,-0.555555555555556,40.1,1800,牡,9,41.0,486,55.0,0.08,0.08,0.08,0.0,1
1440,5,3.0,-4.0,0.0,4.0,4.0,2.0,ダ,曇,左,223,1.27777777777778,38.7,1800,牡,3,4.4,472,72.0,0.08,0.08,0.08,0.0,8
1440,6,3.0,-2.0,0.0909090909090909,8.0,11.0,5.0,ダ,曇,左,223,-1.42857142857143,39.3,1800,牡,10,43.9,452,35.75,0.08,0.08,0.08,0.0,7
1440,7,3.0,0.0,0.0975609756097561,5.0,5.0,6.0,ダ,曇,左,223,2.125,40.4,1800,牡,11,112.1,448,10.4,0.08,0.08,0.08,0.0,11
1440,8,3.0,2.0,-0.0769230769230769,2.0,2.0,12.0,ダ,曇,左,223,3.625,37.8,1800,牡,1,3.0,530,105.0,0.08,0.08,0.08,0.0,3
1440,9,3.0,-4.0,-0.0689655172413793,3.0,8.0,8.0,ダ,曇,左,223,-2.58333333333333,35.4,1800,牡,7,16.2,468,60.0,0.08,0.08,0.08,0.0,9
1440,10,3.0,4.0,-0.117647058823529,5.0,8.0,7.0,ダ,曇,左,223,0.65,37.4,1800,牡,5,11.5,480,36.0,0.08,0.08,0.08,0.0,14
1440,11,3.0,4.0,0.024390243902439,7.0,11.0,3.0,ダ,曇,左,223,0.5,40.3,1800,牡,8,29.3,450,51.4285714285714,0.08,0.08,0.08,0.0,5
1440,12,3.0,4.0,-0.181818181818182,3.0,6.0,12.0,ダ,曇,左,223,1.16666666666667,36.1,1800,牝,6,14.9,468,0.0,0.08,0.08,0.08,0.0,6
1440,13,3.0,8.0,0.0909090909090909,2.0,14.0,8.0,ダ,曇,左,223,0.25,40.2,1800,牡,14,365.1,534,0.0,0.08,0.08,0.08,0.0,13
1440,14,3.0,-22.0,0.125,3.0,16.0,15.0,ダ,曇,左,223,-9.75,45.3,1800,セ,13,117.0,466,0.0,0.08,0.08,0.08,0.0,15
1440,15,3.0,-20.0,0.0,1.0,12.0,,ダ,曇,左,223,-0.75,43.1,1800,セ,12,115.0,470,0.0,0.08,0.08,0.08,0.0,10
1441,1,4.0,-8.0,0.00371747211895915,15.0,6.0,8.0,ダ,小雨,左,111,-0.557692307692308,38.5,1800,牝,6,15.0,480,144.833333333333,0.08,0.08,0.08,0.133333333333333,1
1441,2,6.0,0.0,0.110132158590308,14.0,6.0,8.0,ダ,小雨,左,111,2.20454545454545,38.3,1800,牝,7,34.8,514,65.0714285714286,0.08,0.08,0.08,0.0,7
1441,3,5.0,4.0,-0.0209205020920503,13.0,1.0,3.0,ダ,小雨,左,111,3.18181818181818,37.4,1800,牝,2,3.8,466,161.846153846154,0.08,0.08,0.08,0.153846153846154,3
1441,4,4.0,16.0,-0.00502512562814066,11.0,14.0,6.0,ダ,小雨,左,111,-2.65909090909091,39.6,1800,牝,4,8.7,488,176.090909090909,0.08,0.08,0.08,0.181818181818182,12
1441,5,5.0,6.0,0.0485436893203883,12.0,6.0,15.0,ダ,小雨,左,111,0.520833333333333,38.2,1800,牝,9,43.0,448,114.166666666667,0.08,0.08,0.08,0.0833333333333333,10
1441,6,4.0,4.0,0.228486646884273,23.0,6.0,4.0,ダ,小雨,左,111,4.38636363636364,37.1,1800,牝,5,12.0,446,110.0,0.08,0.08,0.08,0.0869565217391304,8
1441,7,5.0,-6.0,0.0140845070422535,12.0,7.0,10.0,ダ,小雨,左,111,0.825,37.8,1800,牝,11,110.6,432,81.6666666666667,0.08,0.08,0.08,0.0833333333333333,4
1441,8,5.0,-6.0,0.0039840637450199,14.0,8.0,4.0,ダ,小雨,左,111,1.75,37.6,1800,牝,12,113.9,438,117.764285714286,0.08,0.08,0.08,0.0714285714285714,9
1441,9,4.0,0.0,0.0353982300884955,13.0,4.0,9.0,ダ,小雨,左,111,4.11363636363636,38.9,1800,牝,10,51.9,450,165.076923076923,0.08,0.08,0.08,0.153846153846154,11
1441,10,5.0,4.0,0.129411764705882,16.0,11.0,3.0,ダ,小雨,左,111,0.85,39.3,1800,牝,8,40.0,478,113.4375,0.08,0.08,0.08,0.0625,5
1441,11,3.0,4.0,0.0285714285714286,4.0,1.0,3.0,ダ,小雨,左,111,1.75,37.7,1800,牝,1,2.4,474,365.0,0.08,0.08,0.08,0.5,2
1441,12,4.0,-2.0,0.165467625899281,9.0,2.0,1.0,ダ,小雨,左,111,4.04166666666667,37.1,1800,牝,3,4.8,434,234.444444444444,0.08,0.08,0.08,0.222222222222222,6
1442,1,4.0,10.0,-0.0526315789473684,6.0,6.0,3.0,芝,曇,右,134,-0.166666666666667,36.7,1800,牡,2,4.2,466,737.133333333333,0.09,0.09,0.09,0.333333333333333,1
1442,2,5.0,10.0,-0.0689655172413793,6.0,12.0,13.0,芝,曇,右,134,0.5,37.3,1800,牡,10,40.8,476,378.783333333333,0.09,0.09,0.09,0.0,2
1442,3,7.0,-8.0,-0.1,8.0,7.0,2.0,芝,曇,右,134,-2.0625,34.7,1800,牡,4,6.1,494,545.5375,0.09,0.09,0.09,0.0,6
1442,4,4.0,0.0,-0.0526315789473684,4.0,4.0,4.0,芝,曇,右,134,-0.0625,38.6,1800,牝,7,13.4,498,232.5,0.09,0.09,0.09,0.0,15
1442,5,8.0,10.0,-0.1,6.0,11.0,8.0,芝,曇,右,134,1.25,35.4,1800,牡,13,150.6,478,0.0,0.09,0.09,0.09,0.0,12
1442,6,4.0,0.0,-0.194029850746269,6.0,10.0,14.0,芝,曇,右,134,1.0625,35.9,1800,セ,12,114.1,488,0.0,0.09,0.09,0.09,0.0,10
1442,7,6.0,2.0,0.102040816326531,6.0,3.0,6.0,芝,曇,右,134,3.11111111111111,34.3,1800,牡,5,9.3,514,382.366666666667,0.09,0.09,0.09,0.0,4
1442,8,9.0,10.0,0.125,7.0,14.0,4.0,芝,曇,右,134,-5.93333333333333,34.5,1800,牡,11,71.8,516,54.2857142857143,0.09,0.09,0.09,0.0,9
1442,9,3.0,6.0,0.363636363636364,5.0,1.0,1.0,芝,曇,右,134,4.6,32.9,1800,牡,6,11.3,488,350.0,0.09,0.09,0.09,0.4,11
1442,10,4.0,4.0,-0.307692307692308,2.0,8.0,5.0,芝,曇,右,134,2.0,36.5,1800,牡,8,21.7,506,270.0,0.09,0.09,0.09,0.0,7
1442,11,4.0,-2.0,-0.114754098360656,6.0,2.0,7.0,芝,曇,右,134,3.60416666666667,34.2,1800,牡,1,3.8,434,909.783333333333,0.09,0.09,0.09,0.333333333333333,3
1442,12,5.0,-8.0,0.188679245283019,7.0,16.0,16.0,芝,曇,右,134,-0.0555555555555557,34.8,1800,牝,14,170.3,492,265.6,0.09,0.09,0.09,0.142857142857143,14
1442,13,6.0,6.0,-0.0425531914893617,10.0,5.0,5.0,芝,曇,右,134,1.71296296296296,34.2,1800,牡,9,30.5,446,307.23,0.09,0.09,0.09,0.0,8
1442,14,4.0,0.0,0.0862068965517242,7.0,7.0,5.0,芝,曇,右,134,5.52380952380952,34.1,1800,牡,3,5.4,496,696.514285714286,0.09,0.09,0.09,0.428571428571429,5
1442,15,7.0,-4.0,-0.0526315789473684,6.0,9.0,7.0,芝,曇,右,134,4.45,38.0,1800,牡,15,295.8,450,263.3,0.09,0.09,0.09,0.0,13
1443,1,4.0,0.0,0.0434782608695652,4.0,2.0,6.0,芝,雨,右,206,2.375,34.3,2400,牝,1,3.1,440,564.625,0.07,0.07,0.07,0.25,6
1443,2,7.0,-2.0,0.142857142857143,5.0,15.0,15.0,芝,雨,右,206,-0.95,40.0,2400,牡,12,90.3,472,0.0,0.07,0.07,0.07,0.0,14
1443,3,4.0,-10.0,0.0,5.0,11.0,3.0,芝,雨,右,206,1.95,36.3,2400,牡,6,8.9,462,614.56,0.07,0.07,0.07,0.4,1
1443,4,5.0,-2.0,0.099236641221374,6.0,1.0,7.0,芝,雨,右,206,-1.04166666666667,36.7,2400,牝,7,21.8,464,382.05,0.07,0.07,0.07,0.166666666666667,13
1443,5,6.0,0.0,0.0434782608695652,2.0,11.0,13.0,芝,雨,右,206,-0.5,34.7,2400,牡,13,144.6,444,0.0,0.07,0.07,0.07,0.0,10
1443,6,6.0,-4.0,0.0909090909090909,3.0,1.0,5.0,芝,雨,右,206,-1.0,35.8,2400,牡,5,8.5,516,618.466666666667,0.07,0.07,0.07,0.333333333333333,12
1443,7,5.0,-2.0,0.0434782608695652,6.0,5.0,6.0,芝,雨,右,206,-0.541666666666667,36.1,2400,牡,9,26.0,482,184.85,0.07,0.07,0.07,0.0,11
1443,8,6.0,2.0,0.0285714285714285,3.0,5.0,5.0,芝,雨,右,206,2.0,34.8,2400,牡,4,8.4,516,211.333333333333,0.07,0.07,0.07,0.0,5
1443,9,9.0,14.0,0.0588235294117648,3.0,15.0,16.0,芝,雨,右,206,-10.0,35.1,2400,牡,14,267.5,518,0.0,0.07,0.07,0.07,0.0,9
1443,10,4.0,-2.0,0.170731707317073,8.0,3.0,1.0,芝,雨,右,206,3.25,36.5,2400,牡,2,3.9,484,492.45,0.07,0.07,0.07,0.375,2
1443,11,5.0,-2.0,0.0434782608695652,2.0,10.0,10.0,芝,雨,右,206,NaN,36.9,2400,牡,10,38.6,486,0.0,0.07,0.07,0.07,0.0,3
1443,12,5.0,0.0,0.0285714285714285,3.0,8.0,1.0,芝,雨,右,206,5.91666666666667,34.0,2400,牝,8,22.9,450,583.666666666667,0.07,0.07,0.07,0.333333333333333,4
1443,13,5.0,0.0,0.2,4.0,6.0,13.0,芝,雨,右,206,-3.3125,37.4,2400,牡,11,55.1,486,390.875,0.07,0.07,0.07,0.25,7
1443,14,6.0,-2.0,-0.104477611940299,4.0,3.0,2.0,芝,雨,右,206,0.1875,34.9,2400,牡,3,7.1,496,404.325,0.07,0.07,0.07,0.0,8
1444,1,6.0,0.0,-0.0740740740740741,9.0,1.0,4.0,芝,曇,右,185,5.72222222222222,34.6,2500,牡,6,16.8,464,1048.94444444444,0.08,0.08,0.08,0.222222222222222,11
1444,2,6.0,-14.0,0.310043668122271,12.0,14.0,9.0,芝,曇,右,185,6.725,38.7,2500,牡,13,103.6,484,552.466666666667,0.08,0.08,0.08,0.166666666666667,5
1444,3,6.0,2.0,0.116071428571429,10.0,4.0,5.0,芝,曇,右,185,5.58333333333333,34.9,2500,牡,10,56.3,450,571.31,0.08,0.08,0.08,0.2,10
1444,4,7.0,18.0,0.33587786259542,7.0,5.0,6.0,芝,曇,右,185,7.96428571428571,37.8,2500,牡,15,241.4,488,463.742857142857,0.08,0.08,0.08,0.0,15
1444,5,4.0,-8.0,0.165254237288136,11.0,5.0,2.0,芝,曇,右,185,3.475,35.6,2500,牡,7,29.6,486,417.854545454546,0.08,0.08,0.08,0.272727272727273,6
1444,6,6.0,2.0,0.293103448275862,9.0,3.0,4.0,芝,曇,右,185,3.27777777777778,35.5,2500,牡,4,12.2,466,1268.15555555556,0.08,0.08,0.08,0.111111111111111,2
1444,7,5.0,0.0,0.101321585903084,10.0,3.0,2.0,芝,曇,右,185,4.275,35.5,2500,牡,2,6.3,480,1079.04,0.08,0.08,0.08,0.2,3
1444,8,8.0,2.0,0.127819548872181,6.0,7.0,14.0,芝,曇,右,185,-4.04166666666667,36.0,2500,牡,8,48.7,506,166.666666666667,0.08,0.08,0.08,0.0,4
1444,9,6.0,6.0,0.204819277108434,8.0,2.0,10.0,芝,曇,右,185,-1.44444444444444,34.5,2500,セ,12,96.1,508,214.3,0.08,0.08,0.08,0.0,14
1444,10,7.0,0.0,0.219512195121951,10.0,7.0,6.0,芝,曇,右,185,4.25,35.5,2500,牡,14,224.3,474,202.72,0.08,0.08,0.08,0.1,13
1444,11,4.0,0.0,0.142131979695432,9.0,5.0,1.0,芝,曇,右,185,-1.92592592592593,36.9,2500,牡,1,1.6,476,3527.32222222222,0.08,0.08,0.08,0.333333333333333,1
1444,12,4.0,8.0,0.162790697674419,10.0,4.0,16.0,芝,曇,右,185,1.86111111111111,34.8,2500,牡,3,8.1,502,950.02,0.08,0.08,0.08,0.2,8
1444,13,6.0,0.0,0.162790697674419,8.0,10.0,9.0,芝,曇,右,185,1.5,36.1,2500,牡,11,76.0,470,494.175,0.08,0.08,0.08,0.0,9
1444,14,5.0,-10.0,0.0655737704918033,13.0,11.0,10.0,芝,曇,右,185,0.386363636363636,38.5,2500,牝,5,12.4,470,1184.63846153846,0.08,0.08,0.08,0.307692307692308,12
1444,15,6.0,0.0,0.129943502824859,8.0,8.0,1.0,芝,曇,右,185,0.25,36.0,2500,牡,9,52.8,540,660.1375,0.08,0.08,0.08,0.25,7
1445,1,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牡,8,29.7,500,,0.07,0.07,0.07,,12
1445,2,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牡,7,22.3,484,,0.07,0.07,0.07,,1
1445,3,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,10,45.3,452,,0.07,0.07,0.07,,10
1445,4,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牡,5,13.2,508,,0.07,0.07,0.07,,13
1445,5,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牡,14,157.0,474,,0.07,0.07,0.07,,8
1445,6,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,6,20.4,510,,0.07,0.07,0.07,,7
1445,7,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,13,116.6,476,,0.07,0.07,0.07,,14
1445,8,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牡,12,106.1,462,,0.07,0.07,0.07,,9
1445,9,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,15,199.9,514,,0.07,0.07,0.07,,15
1445,10,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,4,7.6,486,,0.07,0.07,0.07,,3
1445,11,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,1,2.1,492,,0.07,0.07,0.07,,2
1445,12,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,9,35.8,470,,0.07,0.07,0.07,,6
1445,13,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,2,6.5,504,,0.07,0.07,0.07,,4
1445,14,2.0,0.0,,0.0,,,ダ,晴,右,127,NaN,,1700,牝,3,7.1,454,,0.07,0.07,0.07,,5
1445,15,2.0,0.0,0.0625,1.0,21,,ダ,晴,右,127,NaN,,1700,セ,11,101.5,514,0.0,0.07,0.07,0.07,0.0,11
1446,1,4.0,-12.0,0.175510204081633,12.0,12.0,6.0,ダ,晴,右,121,3.25,36.4,2400,牡,6,23.4,492,129.416666666667,0.07,0.07,0.07,0.166666666666667,5
1446,2,5.0,-2.0,0.0819672131147542,11.0,9.0,8.0,ダ,晴,右,121,4.19444444444444,39.3,2400,牡,7,29.8,462,130.545454545455,0.07,0.07,0.07,0.0909090909090909,6
1446,3,5.0,0.0,1.10526315789474,10.0,16.0,16.0,ダ,晴,右,121,-7.14285714285714,40.7,2400,牡,10,89.8,488,76.0,0.07,0.07,0.07,0.1,12
1446,4,5.0,0.0,0.318681318681319,10.0,6.0,6.0,ダ,晴,右,121,1.5,40.2,2400,牡,9,58.1,498,26.0,0.07,0.07,0.07,0.0,4
1446,5,7.0,-8.0,0.0344827586206897,10.0,11.0,15.0,ダ,晴,右,121,0.15,38.1,2400,セ,8,40.1,534,140.0,0.07,0.07,0.07,0.1,10
1446,6,5.0,-4.0,0.352112676056338,12.0,7.0,12.0,ダ,晴,右,121,1.5,39.8,2400,牡,5,20.7,520,122.5,0.07,0.07,0.07,0.166666666666667,8
1446,7,6.0,-10.0,0.216589861751152,11.0,3.0,6.0,ダ,晴,右,121,-1.05,38.3,2400,牡,2,4.6,488,154.745454545455,0.07,0.07,0.07,0.0,2
1446,8,7.0,14.0,0.12249443207127,21.0,7.0,6.0,ダ,晴,右,121,-0.25462962962963,36.0,2400,セ,11,130.8,502,5.23809523809524,0.07,0.07,0.07,0.0,11
1446,9,8.0,-6.0,0.402597402597403,9.0,6.0,7.0,ダ,晴,右,121,4.0,39.0,2400,セ,3,8.3,534,43.3333333333333,0.07,0.07,0.07,0.0,3
1446,10,5.0,12.0,0.206703910614525,9.0,2.0,3.0,ダ,晴,右,121,2.60714285714286,38.8,2400,牡,1,1.5,500,247.2,0.07,0.07,0.07,0.111111111111111,1
1446,11,5.0,-6.0,0.0780141843971631,19.0,10.0,4.0,ダ,晴,右,121,4.28125,39.1,2400,牡,4,15.0,484,139.105263157895,0.07,0.07,0.07,0.105263157894737,7
1446,12,5.0,2.0,0.636363636363636,12.0,15.0,11.0,ダ,晴,右,121,0.0833333333333333,39.8,2400,セ,12,145.7,492,9.16666666666667,0.07,0.07,0.07,0.0,9
1447,1,4.0,10.0,-0.0943396226415095,6.0,5.0,2.0,ダ,曇,左,132,1.875,38.2,1600,牡,3,7.3,516,240.5,0.07,0.07,0.07,0.166666666666667,12
1447,2,5.0,10.0,0.0,6.0,14.0,11.0,ダ,曇,左,132,0.7,34.2,1600,セ,6,11.9,502,81.6666666666667,0.07,0.07,0.07,0.0,11
1447,3,4.0,18.0,0.103448275862069,6.0,14.0,1.0,ダ,曇,左,132,-0.55,41.6,1600,牝,7,21.8,512,145.166666666667,0.07,0.07,0.07,0.166666666666667,10
1447,4,5.0,-4.0,-0.072463768115942,8.0,9.0,16.0,ダ,曇,左,132,-6.3,39.3,1600,牡,13,127.9,528,13.75,0.07,0.07,0.07,0.0,14
1447,5,4.0,14.0,-0.111111111111111,5.0,1.0,7.0,ダ,曇,左,132,-1.25,39.0,1600,牡,15,177.1,510,102.0,0.07,0.07,0.07,0.2,15
1447,6,4.0,-5.0,0.130434782608696,13.0,6.0,7.0,ダ,曇,左,132,4.06818181818182,38.4,1600,牡,12,112.4,460,23.7692307692308,0.07,0.07,0.07,0.0,3
1447,7,4.0,0.0,-0.164179104477612,14.0,3.0,4.0,ダ,曇,左,132,1.41666666666667,36.5,1600,牡,1,2.2,488,75.0,0.07,0.07,0.07,0.0,4
1447,8,5.0,4.0,0.0578512396694215,8.0,2.0,6.0,ダ,曇,左,132,3.75,36.8,1600,セ,2,4.5,510,95.75,0.07,0.07,0.07,0.0,1
1447,9,5.0,16.0,-0.135135135135135,8.0,8.0,11.0,ダ,曇,左,132,-6.54166666666667,36.2,1600,牝,10,66.7,454,13.25,0.07,0.07,0.07,0.0,6
1447,10,4.0,2.0,-0.140939597315436,8.0,3.0,6.0,ダ,曇,左,132,2.91666666666667,38.8,1600,牡,8,24.6,542,122.5,0.07,0.07,0.07,0.125,2
1447,11,4.0,-12.0,0.0359712230215828,9.0,5.0,12.0,ダ,曇,左,132,-5.14285714285714,37.7,1600,牝,5,11.0,532,20.7777777777778,0.07,0.07,0.07,0.0,8
1447,12,5.0,-10.0,0.26984126984127,10.0,5.0,8.0,ダ,曇,左,132,-0.428571428571429,38.5,1600,牡,4,9.3,508,7.7,0.07,0.07,0.07,0.0,7
1447,13,5.0,6.0,0.0526315789473684,15.0,13.0,13.0,ダ,曇,左,132,-1.125,39.8,1600,牡,11,83.5,540,81.3333333333333,0.07,0.07,0.07,0.0666666666666667,9
1447,14,5.0,10.0,-0.0062111801242236,10.0,15.0,7.0,ダ,曇,左,132,4.25,38.0,1600,牡,14,174.5,502,7.6,0.07,0.07,0.07,0.0,5
1447,15,4.0,-18.0,-0.0476190476190476,5.0,11.0,2.0,ダ,曇,左,132,-0.25,39.3,1600,牡,9,35.3,454,66.0,0.07,0.07,0.07,0.0,13
1448,1,6.0,6.0,0.0810810810810811,10.0,15.0,14.0,ダ,晴,右,130,1.19444444444444,38.6,2000,牡,15,83.2,470,259.57,0.08,0.08,0.08,0.1,8
1448,2,4.0,-2.0,0.118881118881119,8.0,1.0,14.0,ダ,晴,右,130,-3.09375,37.9,2000,牡,1,3.6,504,661.6125,0.08,0.08,0.08,0.25,11
1448,3,4.0,8.0,0.0714285714285714,12.0,7.0,12.0,ダ,晴,右,130,6.3125,36.7,2000,牡,11,30.0,478,428.208333333333,0.08,0.08,0.08,0.25,6
1448,4,5.0,4.0,0.0169491525423728,6.0,11.0,1.0,ダ,晴,右,130,2.79166666666667,38.1,2000,牡,12,33.5,530,509.65,0.08,0.08,0.08,0.166666666666667,16
1448,5,4.0,0.0,0.129032258064516,7.0,1.0,5.0,ダ,晴,右,130,1.65,36.8,2000,牝,2,5.6,480,488.342857142857,0.08,0.08,0.08,0.285714285714286,1
1448,6,4.0,6.0,0.0679611650485437,11.0,7.0,8.0,ダ,晴,右,130,3.9,38.1,2000,牡,4,8.1,488,458.709090909091,0.08,0.08,0.08,0.272727272727273,7
1448,7,5.0,2.0,0.230769230769231,8.0,8.0,4.0,ダ,晴,右,130,6.46875,36.7,2000,牡,8,15.4,500,398.85,0.08,0.08,0.08,0.125,4
1448,8,4.0,14.0,-0.036144578313253,8.0,13.0,14.0,ダ,晴,右,130,-3.78125,38.5,2000,牡,5,10.3,500,792.15,0.08,0.08,0.08,0.375,3
